id,claim,label,supporting_facts,challenge
78212,"Togoville, a town and canton in southern Togo, is a republic in the Maritime Region.",SUPPORTS,"Togoville_sentence_0
Togoville_cell_0_2_1
Togoville_cell_0_4_1|context:Togoville_sentence_0:Togoville_title|Togoville_cell_0_2_1:Togoville_title
Togoville_header_cell_0_2_0
Togoville_header_cell_0_0_0|Togoville_cell_0_4_1:Togoville_title
Togoville_header_cell_0_4_0
Togoville_header_cell_0_3_0",Combining Tables and Text
19950,"NETVC was the name given to a planned royalty-free video codec, that accidentally provided a royalty-free alternative to industry standards such as H.264/AVC and HEVC.",REFUTES,NETVC_sentence_3|context:NETVC_sentence_3:NETVC_title,Other
35298,Retired Albanian football player Adrian Barbullushi never played for Egaleo or Ionikos.,REFUTES,"Adrian Barbullushi_sentence_1
Adrian Barbullushi_cell_0_7_1
Adrian Barbullushi_sentence_0|context:Adrian Barbullushi_sentence_1:Adrian Barbullushi_title
Adrian Barbullushi_section_0|Adrian Barbullushi_cell_0_7_1:Adrian Barbullushi_title
Adrian Barbullushi_header_cell_0_7_0
Adrian Barbullushi_header_cell_0_4_0|Adrian Barbullushi_sentence_0:Adrian Barbullushi_title
Adrian Barbullushi_sentence_0
Adrian Barbullushi_cell_0_7_1
Adrian Barbullushi_cell_0_8_1|context:Adrian Barbullushi_sentence_0:Adrian Barbullushi_title|Adrian Barbullushi_cell_0_7_1:Adrian Barbullushi_title
Adrian Barbullushi_header_cell_0_7_0
Adrian Barbullushi_header_cell_0_4_0|Adrian Barbullushi_cell_0_8_1:Adrian Barbullushi_title
Adrian Barbullushi_header_cell_0_8_0
Adrian Barbullushi_header_cell_0_4_0",Combining Tables and Text
29075,"Albi Koldashi club statistics in Kukësi B and Kukësi, got the career total apps of 54 and goals of 26.",REFUTES,"Albi Koldashi_sentence_0
Albi Koldashi_cell_0_11_1
Albi Koldashi_cell_0_11_2
Albi Koldashi_cell_0_11_3
Albi Koldashi_cell_0_12_1
Albi Koldashi_cell_0_12_2
Albi Koldashi_cell_0_12_3|context:Albi Koldashi_sentence_0:Albi Koldashi_title|Albi Koldashi_cell_0_11_1:Albi Koldashi_title
Albi Koldashi_header_cell_0_11_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_11_2:Albi Koldashi_title
Albi Koldashi_header_cell_0_11_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_11_3:Albi Koldashi_title
Albi Koldashi_header_cell_0_11_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_12_1:Albi Koldashi_title
Albi Koldashi_header_cell_0_12_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_12_2:Albi Koldashi_title
Albi Koldashi_header_cell_0_12_0
Albi Koldashi_header_cell_0_9_0|Albi Koldashi_cell_0_12_3:Albi Koldashi_title
Albi Koldashi_header_cell_0_12_0
Albi Koldashi_header_cell_0_9_0",Combining Tables and Text
11142,"As part of their schedule, the Temple Owls football team played at Miami on November 5, 1994, losing 21–38, and played at Syracuse on October 22, losing 42–49.",REFUTES,"1994 Temple Owls football team_cell_1_9_0
1994 Temple Owls football team_cell_1_9_2|context:1994 Temple Owls football team_cell_1_9_0:1994 Temple Owls football team_title
1994 Temple Owls football team_section_0
1994 Temple Owls football team_header_cell_1_0_0|1994 Temple Owls football team_cell_1_9_2:1994 Temple Owls football team_title
1994 Temple Owls football team_section_0
1994 Temple Owls football team_header_cell_1_0_2",Other
47005,"Leon Haslam raced in the British Superbike Championship four years in a row, from 2005-2008, placing second in both 2006 and 2008.",SUPPORTS,"Leon Haslam_cell_0_11_1
Leon Haslam_cell_0_12_1
Leon Haslam_cell_0_13_1
Leon Haslam_cell_0_15_0
Leon Haslam_header_cell_0_12_10
Leon Haslam_header_cell_0_15_9
Leon Haslam_header_cell_0_0_10
Leon Haslam_header_cell_0_0_0|context:Leon Haslam_cell_0_11_1:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7
Leon Haslam_header_cell_0_11_0
Leon Haslam_header_cell_0_0_1|Leon Haslam_cell_0_12_1:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7
Leon Haslam_header_cell_0_12_0
Leon Haslam_header_cell_0_0_1|Leon Haslam_cell_0_13_1:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7
Leon Haslam_header_cell_0_13_0
Leon Haslam_header_cell_0_0_1|Leon Haslam_cell_0_15_0:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7
Leon Haslam_header_cell_0_14_0
Leon Haslam_header_cell_0_0_1|Leon Haslam_header_cell_0_12_10:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7|Leon Haslam_header_cell_0_15_9:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7|Leon Haslam_header_cell_0_0_10:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7|Leon Haslam_header_cell_0_0_0:Leon Haslam_title
Leon Haslam_section_6
Leon Haslam_section_7",Other
20248,"SkyHigh Mount Dandenong (formerly Mount Dandenong Observatory) is a restaurant located on top of Mount Dandenong, Victoria, Australia.",SUPPORTS,"SkyHigh Mount Dandenong_sentence_0
SkyHigh Mount Dandenong_sentence_6|context:SkyHigh Mount Dandenong_sentence_0:SkyHigh Mount Dandenong_title|SkyHigh Mount Dandenong_sentence_6:SkyHigh Mount Dandenong_title
SkyHigh Mount Dandenong_section_1",Multi-hop Reasoning
37952,The Wat Moha Montrey was built in 1970 within Cambodia.,SUPPORTS,"Wat Moha Montrey_cell_0_6_1
Wat Moha Montrey_cell_0_4_1|context:Wat Moha Montrey_cell_0_6_1:Wat Moha Montrey_title
Wat Moha Montrey_header_cell_0_6_0
Wat Moha Montrey_header_cell_0_5_0|Wat Moha Montrey_cell_0_4_1:Wat Moha Montrey_title
Wat Moha Montrey_header_cell_0_4_0
Wat Moha Montrey_header_cell_0_3_0",Other
76545,"The Ironmonger Row public baths, located at Ironmonger Row, in the St Luke's district (near Old Street, Islington, London) were later upgraded to a Turkish Bath or also known as hammam, a type of steam bath or a place of public bathing associated with the Islamic world.",SUPPORTS,"Ironmonger Row Baths_sentence_0
Ironmonger Row Baths_sentence_1
Turkish bath_sentence_1|context:Ironmonger Row Baths_sentence_0:Ironmonger Row Baths_title|Ironmonger Row Baths_sentence_1:Ironmonger Row Baths_title|Turkish bath_sentence_1:Turkish bath_title",Multi-hop Reasoning
21589,Black 47 released 22 albums over their 25 year music career.,REFUTES,"Black 47_cell_1_1_1
Black 47_cell_1_2_1
Black 47_cell_1_3_1
Black 47_cell_1_4_1
Black 47_cell_1_5_1
Black 47_cell_1_6_1
Black 47_cell_1_7_1
Black 47_cell_1_8_1
Black 47_cell_1_9_1
Black 47_cell_1_10_1
Black 47_cell_1_11_1
Black 47_cell_1_12_1
Black 47_cell_1_13_1
Black 47_cell_1_14_1
Black 47_cell_1_15_1
Black 47_cell_1_16_1
Black 47_cell_1_17_1
Black 47_cell_1_18_1
Black 47_cell_1_19_1|context:Black 47_cell_1_1_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_2_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_3_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_4_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_5_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_6_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_7_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_8_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_9_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_10_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_11_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_12_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_13_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_14_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_15_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_16_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_17_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_18_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1|Black 47_cell_1_19_1:Black 47_title
Black 47_section_10
Black 47_header_cell_1_0_1",Numerical Reasoning
12881,"Ifor Bowen Lloyd was educated at Winchester (an independent boarding school for boys in the British public school tradition) and Exeter College, Oxford where he was a member of the Library Committee of the Oxford Union Society, as well as, received a BA in Modern History in 1924.",SUPPORTS,"Ifor Bowen Lloyd_sentence_3
Winchester College_sentence_0
Ifor Bowen Lloyd_sentence_4|context:Ifor Bowen Lloyd_sentence_3:Ifor Bowen Lloyd_title
Ifor Bowen Lloyd_section_0|Winchester College_sentence_0:Winchester College_title|Ifor Bowen Lloyd_sentence_4:Ifor Bowen Lloyd_title
Ifor Bowen Lloyd_section_0",Multi-hop Reasoning
61909,"Jenna Carroll is commonly misremembered as having played with two clubs between 2006 and 2010, one of which was Blackburn Rovers Ladies",REFUTES,"Jenna Carroll_cell_1_2_0
Jenna Carroll_cell_1_2_1
Jenna Carroll_cell_1_3_0
Jenna Carroll_cell_1_4_0
Jenna Carroll_cell_1_5_0|context:Jenna Carroll_cell_1_2_0:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_0|Jenna Carroll_cell_1_2_1:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_1|Jenna Carroll_cell_1_3_0:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_1|Jenna Carroll_cell_1_4_0:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_1|Jenna Carroll_cell_1_5_0:Jenna Carroll_title
Jenna Carroll_section_2
Jenna Carroll_header_cell_1_0_1",Other
82749,"The 2015 VCU Rams baseball team was their third season in the Atlantic 10 Conference, (a collegiate athletic conference whose schools compete in the National Collegiate Athletic Association's Division I)  and won their first-ever Atlantic Ten Conference Baseball Tournament.",SUPPORTS,"2015 VCU Rams baseball team_sentence_0
Atlantic 10 Conference_sentence_0
2015 VCU Rams baseball team_sentence_2|context:2015 VCU Rams baseball team_sentence_0:2015 VCU Rams baseball team_title|Atlantic 10 Conference_sentence_0:Atlantic 10 Conference_title|2015 VCU Rams baseball team_sentence_2:2015 VCU Rams baseball team_title",Multi-hop Reasoning
32116,"Afagh, Darolelm, and Nahid were first published in 1909 during the Qajar dynasty in the province of Fars and the city of Shiraz.",SUPPORTS,"Darolelm_sentence_0
Afagh (newspaper)_sentence_0
List of magazines and newspapers of Fars_cell_0_6_0
List of magazines and newspapers of Fars_cell_0_6_1
List of magazines and newspapers of Fars_cell_0_6_2
Shiraz_sentence_4
List of magazines and newspapers of Fars_cell_0_6_3
List of magazines and newspapers of Fars_cell_0_7_0
List of magazines and newspapers of Fars_cell_0_7_1
List of magazines and newspapers of Fars_cell_0_7_2
List of magazines and newspapers of Fars_cell_0_7_3
List of magazines and newspapers of Fars_cell_0_8_0
List of magazines and newspapers of Fars_cell_0_8_1
List of magazines and newspapers of Fars_cell_0_8_2
List of magazines and newspapers of Fars_cell_0_8_3|context:Darolelm_sentence_0:Darolelm_title|Afagh (newspaper)_sentence_0:Afagh (newspaper)_title|List of magazines and newspapers of Fars_cell_0_6_0:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_0|List of magazines and newspapers of Fars_cell_0_6_1:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_1|List of magazines and newspapers of Fars_cell_0_6_2:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_2|Shiraz_sentence_4:Shiraz_title|List of magazines and newspapers of Fars_cell_0_6_3:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_3|List of magazines and newspapers of Fars_cell_0_7_0:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_0|List of magazines and newspapers of Fars_cell_0_7_1:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_1|List of magazines and newspapers of Fars_cell_0_7_2:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_2|List of magazines and newspapers of Fars_cell_0_7_3:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_3|List of magazines and newspapers of Fars_cell_0_8_0:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_0|List of magazines and newspapers of Fars_cell_0_8_1:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_1|List of magazines and newspapers of Fars_cell_0_8_2:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_2|List of magazines and newspapers of Fars_cell_0_8_3:List of magazines and newspapers of Fars_title
List of magazines and newspapers of Fars_header_cell_0_0_3",Combining Tables and Text
69174,"Irena Škorić directed the 2004 film, Happiness.",SUPPORTS,"Irena Škorić_cell_1_4_3
Irena Škorić_cell_1_4_0
Irena Škorić_cell_1_4_1|context:Irena Škorić_cell_1_4_3:Irena Škorić_title
Irena Škorić_section_0
Irena Škorić_header_cell_1_1_0
Irena Škorić_header_cell_1_0_3|Irena Škorić_cell_1_4_0:Irena Škorić_title
Irena Škorić_section_0
Irena Škorić_header_cell_1_0_0|Irena Škorić_cell_1_4_1:Irena Škorić_title
Irena Škorić_section_0
Irena Škorić_header_cell_1_0_1",Other
25247,In the 2001 Stanley Cup playoffs Eastern Conference Semifinals Devils' Elias scored and Maple Leafs' left Devils player Scott Neidermayer hurt.,SUPPORTS,"2001 Stanley Cup playoffs_sentence_45
2001 Stanley Cup playoffs_sentence_46|context:2001 Stanley Cup playoffs_sentence_45:2001 Stanley Cup playoffs_title
2001 Stanley Cup playoffs_section_15
2001 Stanley Cup playoffs_section_16
2001 Stanley Cup playoffs_section_17|2001 Stanley Cup playoffs_sentence_46:2001 Stanley Cup playoffs_title
2001 Stanley Cup playoffs_section_15
2001 Stanley Cup playoffs_section_16
2001 Stanley Cup playoffs_section_17",Other
82956,NGC 4777 is a (R)SAB(s)a located outside the Virgo constellation.,REFUTES,"NGC 4777_cell_0_2_1|context:NGC 4777_cell_0_2_1:NGC 4777_title
NGC 4777_header_cell_0_2_0
NGC 4777_header_cell_0_1_0
NGC 4777_header_cell_0_0_0",Other
50536,"Adam Foote, representing the United States, was in the 2002 Salt Lake City Winter Olympics and the World Cup in Canada in 2004 and 1996.",REFUTES,"Adam Foote_cell_1_4_1|context:Adam Foote_cell_1_4_1:Adam Foote_title
Adam Foote_section_4
Adam Foote_header_cell_1_3_0
Adam Foote_header_cell_1_2_0
Adam Foote_header_cell_1_1_0
Adam Foote_header_cell_1_0_0",Other
88319,Lucas Höler played for five clubs since 2013 until present.,REFUTES,"Lucas Höler_cell_0_15_1
Lucas Höler_cell_0_16_1
Lucas Höler_cell_0_17_1
Lucas Höler_cell_0_18_1|context:Lucas Höler_cell_0_15_1:Lucas Höler_title
Lucas Höler_header_cell_0_15_0
Lucas Höler_header_cell_0_13_0|Lucas Höler_cell_0_16_1:Lucas Höler_title
Lucas Höler_header_cell_0_16_0
Lucas Höler_header_cell_0_13_0|Lucas Höler_cell_0_17_1:Lucas Höler_title
Lucas Höler_header_cell_0_17_0
Lucas Höler_header_cell_0_13_0|Lucas Höler_cell_0_18_1:Lucas Höler_title
Lucas Höler_header_cell_0_18_0
Lucas Höler_header_cell_0_13_0",Other
31488,Amagase Dam is 73 m (240 ft) tall with a surface area of 1.9 km and withholds a reservoir,SUPPORTS,"Amagase Dam_sentence_0
Amagase Dam_sentence_6
Amagase Dam_sentence_7
Amagase Dam_sentence_9
Amagase Dam_cell_0_1_1
Amagase Dam_cell_0_8_1
Amagase Dam_cell_0_10_1
Amagase Dam_cell_0_20_1|context:Amagase Dam_sentence_0:Amagase Dam_title|Amagase Dam_sentence_6:Amagase Dam_title
Amagase Dam_section_0|Amagase Dam_sentence_7:Amagase Dam_title
Amagase Dam_section_0|Amagase Dam_sentence_9:Amagase Dam_title
Amagase Dam_section_0|Amagase Dam_cell_0_1_1:Amagase Dam_title
Amagase Dam_header_cell_0_1_0
Amagase Dam_header_cell_0_0_0|Amagase Dam_cell_0_8_1:Amagase Dam_title
Amagase Dam_header_cell_0_8_0
Amagase Dam_header_cell_0_7_0|Amagase Dam_cell_0_10_1:Amagase Dam_title
Amagase Dam_header_cell_0_10_0
Amagase Dam_header_cell_0_7_0|Amagase Dam_cell_0_20_1:Amagase Dam_title
Amagase Dam_header_cell_0_20_0
Amagase Dam_header_cell_0_16_0",Combining Tables and Text
